2026-04-22 17:27:55,956 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3468, 'prompt_estimated_tokens': 867, 'ok': True, 'response_chars': 2300, 'response_estimated_tokens': 575, 'llm_ms': 3219.0, 'total_ms': 3219.0, 'usage': {'prompt_token_count': 729, 'candidates_token_count': 655, 'total_token_count': 1384, 'cached_content_token_count': 0}}
2026-04-23 10:37:49,031 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3695, 'prompt_estimated_tokens': 923, 'ok': True, 'response_chars': 2603, 'response_estimated_tokens': 650, 'llm_ms': 2094.0, 'total_ms': 2094.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 754, 'total_token_count': 1531, 'cached_content_token_count': 0}}
2026-04-23 10:37:51,439 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3709, 'prompt_estimated_tokens': 927, 'ok': True, 'response_chars': 1697, 'response_estimated_tokens': 424, 'llm_ms': 2406.0, 'total_ms': 2406.0, 'usage': {'prompt_token_count': 771, 'candidates_token_count': 482, 'total_token_count': 1253, 'cached_content_token_count': 0}}
2026-04-23 10:37:53,524 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3715, 'prompt_estimated_tokens': 928, 'ok': True, 'response_chars': 2098, 'response_estimated_tokens': 524, 'llm_ms': 2094.0, 'total_ms': 2094.0, 'usage': {'prompt_token_count': 773, 'candidates_token_count': 583, 'total_token_count': 1356, 'cached_content_token_count': 0}}
2026-04-23 10:37:58,145 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 652, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 1442, 'response_estimated_tokens': 360, 'llm_ms': 1813.0, 'total_ms': 1813.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 412, 'total_token_count': 584, 'cached_content_token_count': 0}}
2026-04-23 10:37:58,258 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 653, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 1502, 'response_estimated_tokens': 375, 'llm_ms': 1937.0, 'total_ms': 1937.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 426, 'total_token_count': 599, 'cached_content_token_count': 0}}
2026-04-23 10:37:58,634 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1657, 'response_estimated_tokens': 414, 'llm_ms': 2297.0, 'total_ms': 2297.0, 'usage': {'prompt_token_count': 169, 'candidates_token_count': 430, 'total_token_count': 599, 'cached_content_token_count': 0}}
2026-04-23 10:37:58,859 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 644, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1500, 'response_estimated_tokens': 375, 'llm_ms': 2516.0, 'total_ms': 2516.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 448, 'total_token_count': 622, 'cached_content_token_count': 0}}
2026-04-23 10:37:59,110 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1486, 'response_estimated_tokens': 371, 'llm_ms': 2781.0, 'total_ms': 2781.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 424, 'total_token_count': 597, 'cached_content_token_count': 0}}
2026-04-23 10:38:04,696 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1413, 'response_estimated_tokens': 353, 'llm_ms': 2032.0, 'total_ms': 2032.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 414, 'total_token_count': 587, 'cached_content_token_count': 0}}
2026-04-23 10:38:05,122 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1479, 'response_estimated_tokens': 369, 'llm_ms': 2454.0, 'total_ms': 2454.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 432, 'total_token_count': 605, 'cached_content_token_count': 0}}
2026-04-23 10:38:05,240 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1505, 'response_estimated_tokens': 376, 'llm_ms': 2579.0, 'total_ms': 2579.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 418, 'total_token_count': 591, 'cached_content_token_count': 0}}
2026-04-23 10:38:05,941 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 2204, 'response_estimated_tokens': 551, 'llm_ms': 3282.0, 'total_ms': 3282.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 616, 'total_token_count': 790, 'cached_content_token_count': 0}}
2026-04-23 10:38:06,187 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 2245, 'response_estimated_tokens': 561, 'llm_ms': 3516.0, 'total_ms': 3516.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 613, 'total_token_count': 785, 'cached_content_token_count': 0}}
2026-04-23 10:38:11,505 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1167, 'response_estimated_tokens': 291, 'llm_ms': 1953.0, 'total_ms': 1953.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 324, 'total_token_count': 497, 'cached_content_token_count': 0}}
2026-04-23 10:38:11,777 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1415, 'response_estimated_tokens': 353, 'llm_ms': 2219.0, 'total_ms': 2219.0, 'usage': {'prompt_token_count': 170, 'candidates_token_count': 403, 'total_token_count': 573, 'cached_content_token_count': 0}}
2026-04-23 10:38:11,899 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1388, 'response_estimated_tokens': 347, 'llm_ms': 2344.0, 'total_ms': 2344.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 397, 'total_token_count': 570, 'cached_content_token_count': 0}}
2026-04-23 10:38:12,549 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 642, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1555, 'response_estimated_tokens': 388, 'llm_ms': 3000.0, 'total_ms': 3000.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 454, 'total_token_count': 627, 'cached_content_token_count': 0}}
2026-04-23 10:38:13,524 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 2531, 'response_estimated_tokens': 632, 'llm_ms': 3969.0, 'total_ms': 3969.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 730, 'total_token_count': 903, 'cached_content_token_count': 0}}
2026-04-23 10:38:16,957 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1580, 'response_estimated_tokens': 395, 'llm_ms': 2468.0, 'total_ms': 2468.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 432, 'total_token_count': 604, 'cached_content_token_count': 0}}
2026-04-23 10:38:27,140 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 612, 'prompt_estimated_tokens': 153, 'ok': True, 'response_chars': 1924, 'response_estimated_tokens': 481, 'llm_ms': 2578.0, 'total_ms': 2578.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 457, 'total_token_count': 630, 'cached_content_token_count': 0}}
2026-04-23 10:38:52,700 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'week_assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 2514, 'prompt_estimated_tokens': 628, 'ok': True, 'response_chars': 14887, 'response_estimated_tokens': 3721, 'llm_ms': 14391.0, 'total_ms': 14391.0, 'usage': {'prompt_token_count': 670, 'candidates_token_count': 3367, 'total_token_count': 4037, 'cached_content_token_count': 0}}
2026-04-23 11:07:59,582 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3703, 'prompt_estimated_tokens': 925, 'ok': True, 'response_chars': 2516, 'response_estimated_tokens': 629, 'llm_ms': 2094.0, 'total_ms': 2094.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 693, 'total_token_count': 1470, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,120 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3715, 'prompt_estimated_tokens': 928, 'ok': True, 'response_chars': 2779, 'response_estimated_tokens': 694, 'llm_ms': 2641.0, 'total_ms': 2641.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 789, 'total_token_count': 1566, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,255 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3719, 'prompt_estimated_tokens': 929, 'ok': True, 'response_chars': 3102, 'response_estimated_tokens': 775, 'llm_ms': 2781.0, 'total_ms': 2781.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 811, 'total_token_count': 1588, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,549 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3699, 'prompt_estimated_tokens': 924, 'ok': True, 'response_chars': 2269, 'response_estimated_tokens': 567, 'llm_ms': 3063.0, 'total_ms': 3063.0, 'usage': {'prompt_token_count': 781, 'candidates_token_count': 646, 'total_token_count': 1427, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,819 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3735, 'prompt_estimated_tokens': 933, 'ok': True, 'response_chars': 2209, 'response_estimated_tokens': 552, 'llm_ms': 3344.0, 'total_ms': 3344.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 637, 'total_token_count': 1414, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,957 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3701, 'prompt_estimated_tokens': 925, 'ok': True, 'response_chars': 2625, 'response_estimated_tokens': 656, 'llm_ms': 3469.0, 'total_ms': 3469.0, 'usage': {'prompt_token_count': 767, 'candidates_token_count': 651, 'total_token_count': 1418, 'cached_content_token_count': 0}}
2026-04-23 11:08:00,962 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3731, 'prompt_estimated_tokens': 932, 'ok': True, 'response_chars': 3091, 'response_estimated_tokens': 772, 'llm_ms': 3485.0, 'total_ms': 3485.0, 'usage': {'prompt_token_count': 773, 'candidates_token_count': 794, 'total_token_count': 1567, 'cached_content_token_count': 0}}
2026-04-23 11:08:01,104 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3703, 'prompt_estimated_tokens': 925, 'ok': True, 'response_chars': 2571, 'response_estimated_tokens': 642, 'llm_ms': 3625.0, 'total_ms': 3625.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 724, 'total_token_count': 1501, 'cached_content_token_count': 0}}
2026-04-23 11:08:01,381 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3687, 'prompt_estimated_tokens': 921, 'ok': True, 'response_chars': 2430, 'response_estimated_tokens': 607, 'llm_ms': 3906.0, 'total_ms': 3906.0, 'usage': {'prompt_token_count': 773, 'candidates_token_count': 673, 'total_token_count': 1446, 'cached_content_token_count': 0}}
2026-04-23 11:08:02,942 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3719, 'prompt_estimated_tokens': 929, 'ok': True, 'response_chars': 3011, 'response_estimated_tokens': 752, 'llm_ms': 5453.0, 'total_ms': 5453.0, 'usage': {'prompt_token_count': 781, 'candidates_token_count': 832, 'total_token_count': 1613, 'cached_content_token_count': 0}}
2026-04-23 11:08:02,945 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3709, 'prompt_estimated_tokens': 927, 'ok': True, 'response_chars': 2247, 'response_estimated_tokens': 561, 'llm_ms': 5469.0, 'total_ms': 5469.0, 'usage': {'prompt_token_count': 771, 'candidates_token_count': 610, 'total_token_count': 1381, 'cached_content_token_count': 0}}
2026-04-23 11:08:03,507 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3691, 'prompt_estimated_tokens': 922, 'ok': True, 'response_chars': 2120, 'response_estimated_tokens': 530, 'llm_ms': 6031.0, 'total_ms': 6031.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 592, 'total_token_count': 1369, 'cached_content_token_count': 0}}
2026-04-23 11:08:03,510 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3687, 'prompt_estimated_tokens': 921, 'ok': True, 'response_chars': 2470, 'response_estimated_tokens': 617, 'llm_ms': 6031.0, 'total_ms': 6031.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 693, 'total_token_count': 1470, 'cached_content_token_count': 0}}
2026-04-23 11:08:03,654 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3695, 'prompt_estimated_tokens': 923, 'ok': True, 'response_chars': 3890, 'response_estimated_tokens': 972, 'llm_ms': 6172.0, 'total_ms': 6172.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 1027, 'total_token_count': 1804, 'cached_content_token_count': 0}}
2026-04-23 11:08:03,786 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3715, 'prompt_estimated_tokens': 928, 'ok': True, 'response_chars': 1799, 'response_estimated_tokens': 449, 'llm_ms': 6297.0, 'total_ms': 6297.0, 'usage': {'prompt_token_count': 773, 'candidates_token_count': 488, 'total_token_count': 1261, 'cached_content_token_count': 0}}
2026-04-23 11:08:04,237 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'roadmap_subtopics', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 3695, 'prompt_estimated_tokens': 923, 'ok': True, 'response_chars': 3103, 'response_estimated_tokens': 775, 'llm_ms': 6750.0, 'total_ms': 6750.0, 'usage': {'prompt_token_count': 777, 'candidates_token_count': 901, 'total_token_count': 1678, 'cached_content_token_count': 0}}
2026-04-23 11:08:10,424 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 653, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 1403, 'response_estimated_tokens': 350, 'llm_ms': 1657.0, 'total_ms': 1657.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 407, 'total_token_count': 580, 'cached_content_token_count': 0}}
2026-04-23 11:08:10,996 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 644, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1255, 'response_estimated_tokens': 313, 'llm_ms': 2235.0, 'total_ms': 2235.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 372, 'total_token_count': 546, 'cached_content_token_count': 0}}
2026-04-23 11:08:11,982 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 2903, 'response_estimated_tokens': 725, 'llm_ms': 3219.0, 'total_ms': 3219.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 803, 'total_token_count': 976, 'cached_content_token_count': 0}}
2026-04-23 11:08:12,125 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 2103, 'response_estimated_tokens': 525, 'llm_ms': 3360.0, 'total_ms': 3360.0, 'usage': {'prompt_token_count': 169, 'candidates_token_count': 586, 'total_token_count': 755, 'cached_content_token_count': 0}}
2026-04-23 11:08:12,272 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 652, 'prompt_estimated_tokens': 163, 'ok': True, 'response_chars': 2430, 'response_estimated_tokens': 607, 'llm_ms': 3516.0, 'total_ms': 3516.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 683, 'total_token_count': 855, 'cached_content_token_count': 0}}
2026-04-23 11:08:16,761 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1271, 'response_estimated_tokens': 317, 'llm_ms': 1765.0, 'total_ms': 1765.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 336, 'total_token_count': 509, 'cached_content_token_count': 0}}
2026-04-23 11:08:17,388 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 1545, 'response_estimated_tokens': 386, 'llm_ms': 2375.0, 'total_ms': 2375.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 429, 'total_token_count': 602, 'cached_content_token_count': 0}}
2026-04-23 11:08:17,677 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 649, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1580, 'response_estimated_tokens': 395, 'llm_ms': 2672.0, 'total_ms': 2672.0, 'usage': {'prompt_token_count': 174, 'candidates_token_count': 434, 'total_token_count': 608, 'cached_content_token_count': 0}}
2026-04-23 11:08:18,787 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 3080, 'response_estimated_tokens': 770, 'llm_ms': 3782.0, 'total_ms': 3782.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 836, 'total_token_count': 1008, 'cached_content_token_count': 0}}
2026-04-23 11:08:20,346 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 2914, 'response_estimated_tokens': 728, 'llm_ms': 5329.0, 'total_ms': 5329.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 838, 'total_token_count': 1011, 'cached_content_token_count': 0}}
2026-04-23 11:08:24,988 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1615, 'response_estimated_tokens': 403, 'llm_ms': 1875.0, 'total_ms': 1875.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 432, 'total_token_count': 605, 'cached_content_token_count': 0}}
2026-04-23 11:08:25,020 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 642, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1582, 'response_estimated_tokens': 395, 'llm_ms': 1906.0, 'total_ms': 1906.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 434, 'total_token_count': 607, 'cached_content_token_count': 0}}
2026-04-23 11:08:25,718 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 643, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1559, 'response_estimated_tokens': 389, 'llm_ms': 2610.0, 'total_ms': 2610.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 432, 'total_token_count': 605, 'cached_content_token_count': 0}}
2026-04-23 11:08:25,856 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 641, 'prompt_estimated_tokens': 160, 'ok': True, 'response_chars': 1552, 'response_estimated_tokens': 388, 'llm_ms': 2750.0, 'total_ms': 2750.0, 'usage': {'prompt_token_count': 173, 'candidates_token_count': 464, 'total_token_count': 637, 'cached_content_token_count': 0}}
2026-04-23 11:08:26,408 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 645, 'prompt_estimated_tokens': 161, 'ok': True, 'response_chars': 2177, 'response_estimated_tokens': 544, 'llm_ms': 3297.0, 'total_ms': 3297.0, 'usage': {'prompt_token_count': 170, 'candidates_token_count': 624, 'total_token_count': 794, 'cached_content_token_count': 0}}
2026-04-23 11:08:29,222 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'catalog_fallback_resources', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 648, 'prompt_estimated_tokens': 162, 'ok': True, 'response_chars': 1743, 'response_estimated_tokens': 435, 'llm_ms': 1985.0, 'total_ms': 1985.0, 'usage': {'prompt_token_count': 172, 'candidates_token_count': 517, 'total_token_count': 689, 'cached_content_token_count': 0}}
2026-04-23 11:08:45,031 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 683, 'prompt_estimated_tokens': 170, 'ok': True, 'response_chars': 2813, 'response_estimated_tokens': 703, 'llm_ms': 2266.0, 'total_ms': 2266.0, 'usage': {'prompt_token_count': 186, 'candidates_token_count': 647, 'total_token_count': 833, 'cached_content_token_count': 0}}
2026-04-23 11:08:45,173 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 607, 'prompt_estimated_tokens': 151, 'ok': True, 'response_chars': 3352, 'response_estimated_tokens': 838, 'llm_ms': 2407.0, 'total_ms': 2407.0, 'usage': {'prompt_token_count': 175, 'candidates_token_count': 758, 'total_token_count': 933, 'cached_content_token_count': 0}}
2026-04-23 11:08:46,229 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 666, 'prompt_estimated_tokens': 166, 'ok': True, 'response_chars': 3119, 'response_estimated_tokens': 779, 'llm_ms': 3469.0, 'total_ms': 3469.0, 'usage': {'prompt_token_count': 183, 'candidates_token_count': 688, 'total_token_count': 871, 'cached_content_token_count': 0}}
2026-04-23 11:08:46,276 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 671, 'prompt_estimated_tokens': 167, 'ok': True, 'response_chars': 3185, 'response_estimated_tokens': 796, 'llm_ms': 3516.0, 'total_ms': 3516.0, 'usage': {'prompt_token_count': 188, 'candidates_token_count': 724, 'total_token_count': 912, 'cached_content_token_count': 0}}
2026-04-23 11:08:46,278 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 602, 'prompt_estimated_tokens': 150, 'ok': True, 'response_chars': 2712, 'response_estimated_tokens': 678, 'llm_ms': 3516.0, 'total_ms': 3516.0, 'usage': {'prompt_token_count': 170, 'candidates_token_count': 655, 'total_token_count': 825, 'cached_content_token_count': 0}}
2026-04-23 11:08:46,437 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 745, 'prompt_estimated_tokens': 186, 'ok': True, 'response_chars': 3375, 'response_estimated_tokens': 843, 'llm_ms': 3672.0, 'total_ms': 3672.0, 'usage': {'prompt_token_count': 206, 'candidates_token_count': 757, 'total_token_count': 963, 'cached_content_token_count': 0}}
2026-04-23 11:08:46,727 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 624, 'prompt_estimated_tokens': 156, 'ok': True, 'response_chars': 3338, 'response_estimated_tokens': 834, 'llm_ms': 3969.0, 'total_ms': 3969.0, 'usage': {'prompt_token_count': 176, 'candidates_token_count': 755, 'total_token_count': 931, 'cached_content_token_count': 0}}
2026-04-23 11:08:48,024 | INFO | app.services.llm.llm_client | llm_call: {'purpose': 'assessment_questions', 'model': 'gemini-2.5-flash-lite', 'prompt_chars': 625, 'prompt_estimated_tokens': 156, 'ok': True, 'response_chars': 3051, 'response_estimated_tokens': 762, 'llm_ms': 5266.0, 'total_ms': 5266.0, 'usage': {'prompt_token_count': 178, 'candidates_token_count': 682, 'total_token_count': 860, 'cached_content_token_count': 0}}
